Area,Price per Month,Address,City,Price,Name,contact_details
"12,438 ft²",Contact,1601 - 5000 Yonge Street,"Toronto, ON",ContactContact,,
"5,297 ft²",Contact,701 - 5000 Yonge Street,"Toronto, ON",ContactContact,,
"26,865 ft²",Contact,500 - 5000 Yonge Street,"Toronto, ON",ContactContact,,
"4,261 ft²",Contact,1408 - 5000 Yonge Street,"Toronto, ON",ContactContact,,
"1,470 ft²","$6,195/mo",Main/Lower - 188 Davenport Rd,"Toronto, ON","$50.57/sf/yr$6,195/mo",,
"2,000 ft²","$225,832/mo",959 Bloor Street West,"Toronto, ON","$1,355.00/sf/yr$225,832/mo",,
"1,000 ft²","$3,400/mo",Main Floor - 986 Kingston Rd,"Toronto, ON","$40.80/sf/yr$3,400/mo",,
"1,780 ft²",Contact,1005-Unit 1 - 1051 Queen Street West,"Toronto, ON",ContactContact,,
906 ft²,Contact,1005-Unit 3 - 1051 Queen Street West,"Toronto, ON",ContactContact,,
"1,200 ft²",Contact,2308 Eglinton Ave East  - 2308 Eglinton ...,"Toronto, ON",ContactContact,,
"134,467 ft²",Contact,Freestanding Industrial Building - 724 ...,"Toronto, ON",ContactContact,,
"74,457 ft²",Contact,Unit 2 - 724 Caledonia Road,"Toronto, ON",ContactContact,,
"19,318 ft²",Contact,Unit 4 - 1400 Castlefield Avenue,"Toronto, ON",ContactContact,,
"101,247 ft²",Contact,Unit 1 - 1400 Castlefield Avenue,"Toronto, ON",ContactContact,,
"81,929 ft²",Contact,Unit 2 - 1400 Castlefield Avenue,"Toronto, ON",ContactContact,,
"1,500 ft²",Contact,200 - 340 King Street East,"Toronto, ON",ContactContact,,
"4,073 ft²","$11,031/mo",MEZZ - 400 University Avenue,"Toronto, ON","$32.50/sf/yr$11,031/mo",,
"3,241 ft²","$8,642/mo",2605 - 180 Dundas Street West,"Toronto, ON","$32.00/sf/yr$8,642/mo",,
"12,017 ft²","$32,045/mo",2200 - 180 Dundas Street West,"Toronto, ON","$32.00/sf/yr$32,045/mo",,
"5,300 ft²","$15,458/mo",503 - 901 King Street West,"Toronto, ON","$35.00/sf/yr$15,458/mo",,
"2,294 ft²",Contact,2299 Yonge Street ( Main floor with ...,"Toronto, ON",ContactContact,,
"1,352 ft²","$5,182/mo",2nd & 3rd - 544 Yonge Street,"Toronto, ON","$46.00/sf/yr$5,182/mo",,
"17,478 ft²","$35,888/mo",78AP - 2220 Midland Ave,"Toronto, ON","$24.64/sf/yr$35,888/mo",,
900 ft²,Not available,1/2 - 717 Queen Street East,"Toronto, ON","$79,000",,
400 ft²,"$3,000/mo",108 - 901 Yonge St,"Toronto, ON","$90.00/sf/yr$3,000/mo",,
"7,650 ft²","$28,687/mo",200 - 30 Powerhouse Street,"Toronto, ON","$45.00/sf/yr$28,687/mo",,
"1,307 ft²",Contact,1005 - Unit 5  - 1051 Queen Street West,"Toronto, ON",ContactContact,,
986 ft²,Contact,1005 - Unit 4 - 1051 Queen Street West,"Toronto, ON",ContactContact,,
"1,412 ft²",Contact,999-Unit 6 - 1051 Queen Street West,"Toronto, ON",ContactContact,,
"38,322 ft²",Contact,Unit 3 - 1400 Castlefield Avenue,"Toronto, ON",ContactContact,,
"60,010 ft²",Contact,Unit 1 - 724 Caledonia Road,"Toronto, ON",ContactContact,,
"11,534 ft²","$30,757/mo",400 - 180 Dundas Street West,"Toronto, ON","$32.00/sf/yr$30,757/mo",,
"2,000 ft²","$5,333/mo",203 - 180 Dundas Street West,"Toronto, ON","$32.00/sf/yr$5,333/mo",,
"3,849 ft²","$11,867/mo",706 - 111 Peter Street,"Toronto, ON","$37.00/sf/yr$11,867/mo",,
"3,296 ft²","$10,162/mo",540 - 111 Peter Street,"Toronto, ON","$37.00/sf/yr$10,162/mo",,
973 ft²,"$3,624/mo",309B - 219 Dufferin Street,"Toronto, ON","$44.70/sf/yr$3,624/mo",,
"3,647 ft²",Contact,2299 & 2301 Yonge Street (+ 1421 SF in ...,"Toronto, ON",ContactContact,,
"1,353 ft²",Contact,2301 Yonge Street (2nd floor) - Yonge Street,"Toronto, ON",ContactContact,,
"2,396 ft²","$7,988/mo",LL4 - 3 Church Street,"Toronto, ON","$40.01/sf/yr$7,988/mo",,
"19,439 ft²",Contact,Varying Units - Please See Feature Sheet ...,"Toronto, ON",ContactContact,,
"18,497 ft²",Contact,Suite 200 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"1,798 ft²",Contact,Suite 304 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"1,810 ft²",Contact,Suite 301 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"7,573 ft²",Contact,Suite 405 & 406 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"4,309 ft²",Contact,Suite 306 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"6,144 ft²",Contact,Suite 601 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"2,962 ft²",Contact,Suite 503 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"4,741 ft²",Contact,Suite 403 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"1,754 ft²",Contact,Suite 409 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"1,126 ft²",Contact,Suite 500 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"6,052 ft²",Contact,Suite 501 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"1,352 ft²",Contact,Suite 603 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"1,719 ft²",Contact,Suite 602 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"3,300 ft²",Contact,Suite 604 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"1,407 ft²","$1,993/mo",704 - 1500 Don Mills Road,"Toronto, ON","$17.00/sf/yr$1,993/mo",,
"1,599 ft²","$4,930/mo",630 - 111 Peter Street,"Toronto, ON","$37.00/sf/yr$4,930/mo",,
"4,914 ft²","$16,380/mo",101 - 111 Peter Street,"Toronto, ON","$40.00/sf/yr$16,380/mo",,
"2,462 ft²","$6,052/mo",1404 - 123 Edward Street,"Toronto, ON","$29.50/sf/yr$6,052/mo",,
"6,399 ft²",Contact,103 - 90 Sheppard Avenue East,"Toronto, ON",ContactContact,,
"1,464 ft²","$4,880/mo",102 - 901 King Street West,"Toronto, ON","$40.00/sf/yr$4,880/mo",,
"1,426 ft²",Contact,703 - 5255 Yonge Street,"Toronto, ON",ContactContact,,
952 ft²,Contact,709 - 5255 Yonge Street,"Toronto, ON",ContactContact,,
"1,915 ft²",Contact,101 - 5399 Eglinton Avenue West,"Toronto, ON",ContactContact,,
"1,785 ft²",Contact,204 - 5401 Eglinton Avenue West,"Toronto, ON",ContactContact,,
915 ft²,Contact,107 - 5399 Eglinton Avenue West,"Toronto, ON",ContactContact,,
"4,456 ft²",Contact,212 - 47 Sheppard Avenue East,"Toronto, ON",ContactContact,,
"1,365 ft²","$3,220/mo",307C - 219 Dufferin Street,"Toronto, ON","$28.32/sf/yr$3,220/mo",,
"4,397 ft²","$15,547/mo",4B - 219 Dufferin Street,"Toronto, ON","$42.43/sf/yr$15,547/mo",,
"1,234 ft²","$3,009/mo",208B - 219 Dufferin Street,"Toronto, ON","$29.27/sf/yr$3,009/mo",,
"2,310 ft²","$6,245/mo",200B - 219 Dufferin Street,"Toronto, ON","$32.45/sf/yr$6,245/mo",,
"1,739 ft²","$5,995/mo",300B - 219 Dufferin Street,"Toronto, ON","$41.38/sf/yr$5,995/mo",,
"1,156 ft²","$3,049/mo",224C - 219 Dufferin Street,"Toronto, ON","$31.66/sf/yr$3,049/mo",,
896 ft²,"$5,818/mo",North Unit - 47 Abell Street,"Toronto, ON","$77.93/sf/yr$5,818/mo",,
"4,337 ft²","$22,935/mo",Level 1 - 68 Abell Street,"Toronto, ON","$63.46/sf/yr$22,935/mo",,
999 ft²,"$3,141/mo",Loft - 96 Mowat Avenue,"Toronto, ON","$37.74/sf/yr$3,141/mo",,
"1,555 ft²","$8,223/mo",13 - 68 Abell Street,"Toronto, ON","$63.46/sf/yr$8,223/mo",,
"1,500 ft²","$3,725/mo",Main Floor - 1224 King Street West,"Toronto, ON","$29.80/sf/yr$3,725/mo",,
0.68 AC,Not available,1531 Keele Street,"Toronto, ON",Contact,,
"7,809 ft²",Contact,201 - 550 Queen St E,"Toronto, ON",ContactContact,,
"2,944 ft²","$11,040/mo",201 - 30 Powerhouse Street,"Toronto, ON","$45.00/sf/yr$11,040/mo",,
"19,185 ft²",Not available,311 Sherbourne Street,"Toronto, ON",Contact,,
"900-23,500 ft²",Contact,Typical floor size - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"5,244 ft²",Contact,Suite 107 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"5,096 ft²",Contact,Suite 201 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"7,480 ft²",Contact,Suite 502 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"25,586 ft²",Contact,Suite 510 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"6,805 ft²",Contact,Suite 302 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"3,291 ft²",Contact,Suite 505 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"1,070 ft²",Contact,Suite 605 - 240 Duncan Mill Road,"Toronto, ON",ContactContact,,
"2,200 ft²",Not available,9 Davies Avenue,"Toronto, ON","$4,000/mo",,
"1,465 ft²","$3,906/mo",1503 - 180 Dundas Street West,"Toronto, ON","$32.00/sf/yr$3,906/mo",,
"1,992 ft²","$5,312/mo",1703 - 180 Dundas Street West,"Toronto, ON","$32.00/sf/yr$5,312/mo",,
"3,809 ft²",Contact,107 - 5409 Eglinton Avenue West,"Toronto, ON",ContactContact,,
"6,588 ft²",Contact,206 - 5405 Eglinton Avenue West,"Toronto, ON",ContactContact,,
"1,247 ft²",Contact,208 - 5409 Eglinton Avenue West,"Toronto, ON",ContactContact,,
"1,794 ft²",Contact,202 - 5401 Eglinton Avenue West,"Toronto, ON",ContactContact,,
"1,273 ft²",Contact,202 - 5407 Eglinton Avenue West,"Toronto, ON",ContactContact,,
"1,675 ft²",Contact,201 - 5405 Eglinton Avenue West,"Toronto, ON",ContactContact,,
"5,671 ft²",Contact,208 - 5397 Eglinton Avenue West,"Toronto, ON",ContactContact,,
"1,520 ft²",Contact,107A - 5401 Eglinton Avenue West,"Toronto, ON",ContactContact,,
"1,784 ft²","$5,360/mo",8C - 219 Dufferin Street,"Toronto, ON","$36.06/sf/yr$5,360/mo",,
"1,935 ft²","$6,809/mo",5A - 219 Dufferin Street,"Toronto, ON","$42.23/sf/yr$6,809/mo",,
"1,794 ft²",Contact,202 - 5401 Eglinton Avenue West,"Toronto, ON",ContactContact,,
"1,273 ft²",Contact,202 - 5407 Eglinton Avenue West,"Toronto, ON",ContactContact,,
"1,675 ft²",Contact,201 - 5405 Eglinton Avenue West,"Toronto, ON",ContactContact,,
"5,671 ft²",Contact,208 - 5397 Eglinton Avenue West,"Toronto, ON",ContactContact,,
"1,520 ft²",Contact,107A - 5401 Eglinton Avenue West,"Toronto, ON",ContactContact,,
"26,893 ft²","$53,786/mo",600 - 5000 Yonge Street,"Toronto, ON","$24.00/sf/yr$53,786/mo",,
"4,837 ft²",Contact,Lower Level - 860 College Street,"Toronto, ON",ContactContact,,
"40,703 ft²",Not available,70 Maybrook Drive,"Toronto, ON",Contact,,
"2,000-2,500 ft²",Contact,300 - 4141 Yonge St,"Toronto, ON",ContactContact,,
670 ft²,"$1,664/mo",205 - 1436 Royal York Road,"Toronto, ON","$29.82/sf/yr$1,664/mo",,
200 ft²,"$23,207/mo",259-260 - 222 Spadina Avenue,"Toronto, ON","$1,392.46/sf/yr$23,207/mo",,
919 ft²,"$2,283/mo",107 - 1436 Royal York Road,"Toronto, ON","$29.82/sf/yr$2,283/mo",,
177 ft²,$439/mo,401 - 1436 Royal York Road,"Toronto, ON",$29.82/sf/yr$439/mo,,
"2,324 ft²","$14,476/mo",102 - 489 Queen St W,"Toronto, ON","$74.75/sf/yr$14,476/mo",,
"9,400 ft²","$45,245/mo",1st & lower level - 161 Spadina Avenue,"Toronto, ON","$57.76/sf/yr$45,245/mo",,
"140,100 ft²","$193,805/mo",1860 Midland Ave - 1860 Midland Ave,"Toronto, ON","$16.60/sf/yr$193,805/mo",,
"3,360 ft²",Contact,2505 Eglinton Ave E - 2505 Eglinton ...,"Toronto, ON",ContactContact,,
"15,722 ft²",Contact,1400 - 5255 Yonge Street,"Toronto, ON",ContactContact,,
"1,663 ft²",Contact,1020 - 5255 Yonge Street,"Toronto, ON",ContactContact,,
"2,400 ft²","$7,990/mo",Full Floor - 133 Berkeley Street,"Toronto, ON","$39.95/sf/yr$7,990/mo",,
"1,500 ft²","$3,600/mo",Loft - 21 Atlantic Avenue,"Toronto, ON","$28.80/sf/yr$3,600/mo",,
"7,280 ft²",Not available,170 McCaul Street,"Toronto, ON",Contact,,
"27,211 ft²",Contact,5789 Steeles Avenue West,"Toronto, ON",ContactContact,,
"1,800 ft²","$3,997/mo",3 - 40 Barbados Blvd,"Toronto, ON","$26.65/sf/yr$3,997/mo",,
"1,133 ft²",Not available,107-108 - 1 Yorkville Ave,"Toronto, ON","$2,832,500",,
286 ft²,"$1,500/mo",305 - 73 Simcoe Street,"Toronto, ON","$62.94/sf/yr$1,500/mo",,
"4,700 ft²","$18,705/mo",lower level - 161 Spadina Avenue,"Toronto, ON","$47.76/sf/yr$18,705/mo",,
"101,868 ft²",Not available,80 Queen Street East,"Toronto, ON",Contact,,
"10,494 ft²",Contact,403 - 111 Peter Street,"Toronto, ON",ContactContact,,
"2,500 ft²",Contact,105 - 90 Sheppard Avenue East,"Toronto, ON",ContactContact,,
"18,496 ft²",Contact,300 - 5255 Yonge Street,"Toronto, ON",ContactContact,,
"1,540 ft²",Contact,202 - 5399 Eglinton Avenue West,"Toronto, ON",ContactContact,,
"1,167 ft²",Contact,1 - 1075 Yonge Street,"Toronto, ON",ContactContact,,
640 ft²,Contact,2 - 1075 Yonge Street,"Toronto, ON",ContactContact,,
"1,000 ft²","$2,079/mo",100BR - 2220 Midland Ave,"Toronto, ON","$24.96/sf/yr$2,079/mo",,
"3,082 ft²",Contact,305 - 1033 Bay Street,"Toronto, ON",ContactContact,,
760 ft²,"$2,870/mo",202 - 2425 Bloor St W,"Toronto, ON","$45.33/sf/yr$2,870/mo",,
"35,629 ft²",Not available,2100 Finch Avenue West,"Toronto, ON","$2,565,000",,
"4,370 ft²",Contact,600 - 119 Spadina Avenue,"Toronto, ON",ContactContact,,
"6,066 ft²",Contact,402 - 1500 Don Mills Road,"Toronto, ON",ContactContact,,
"13,484 ft²",Contact,0502 - 1500 Don Mills Road,"Toronto, ON",ContactContact,,
"2,062 ft²","$5,069/mo",305 - 123 Edward Street,"Toronto, ON","$29.50/sf/yr$5,069/mo",,
680 ft²,"$3,746/mo",107A  - 219 Dufferin Street,"Toronto, ON","$66.12/sf/yr$3,746/mo",,
"4,327 ft²","$8,697/mo",100A - 219 Dufferin Street,"Toronto, ON","$24.12/sf/yr$8,697/mo",,
"1,167 ft²","$3,890/mo",Coach House - 39 Madison Avenue,"Toronto, ON","$40.00/sf/yr$3,890/mo",,
"3,375 ft²",Not available,386 Bering Avenue,"Toronto, ON","$3,100,000",,
"2,746 ft²","$8,466/mo",300 King Street East,"Toronto, ON","$37.00/sf/yr$8,466/mo",,
"3,319 ft²","$10,814/mo",204 - 310 Spadina Ave,"Toronto, ON","$39.10/sf/yr$10,814/mo",,
"1,967 ft²","$6,408/mo",203 - 310 Spadina Ave,"Toronto, ON","$39.10/sf/yr$6,408/mo",,
"3,500 ft²",Not available,443 Parliament Street,"Toronto, ON","$2,950,000",,
"4,625 ft²","$15,068/mo",201 - 310 Spadina Ave,"Toronto, ON","$39.10/sf/yr$15,068/mo",,
943 ft²,Contact,Unit 210 - 69 Lebovic Avenue,"Toronto, ON",ContactContact,,
"1,362 ft²","$5,016/mo",201B - 219 Dufferin Street,"Toronto, ON","$44.20/sf/yr$5,016/mo",,
"1,396 ft²","$4,041/mo",204B - 219 Dufferin Street,"Toronto, ON","$34.74/sf/yr$4,041/mo",,
"1,050 ft²","$3,845/mo",Main Floor - 117 Jefferson Avenue,"Toronto, ON","$43.95/sf/yr$3,845/mo",,
843 ft²,"$2,223/mo",220C - 219 Dufferin Street,"Toronto, ON","$31.66/sf/yr$2,223/mo",,
300 ft²,"$1,800/mo",Mount Pleasant Road,"Toronto, ON","$72.00/sf/yr$1,800/mo",,
448 ft²,"$1,080/mo",2A7&8 - 4675 Steeles Avenue East,"Toronto, ON","$28.93/sf/yr$1,080/mo",,
"1,000 ft²",Contact,870 Bloor Street West,"Toronto, ON",ContactContact,,
92 ft²,Contact,600 - 1240 Bay St,"Toronto, ON",ContactContact,,
"5,472 ft²",Contact,800 - 111 Peter Street,"Toronto, ON",ContactContact,,
"1,392 ft²",Contact,503 - 47 Sheppard Avenue East,"Toronto, ON",ContactContact,,
"1,076 ft²",Contact,410 - 47 Sheppard Avenue East,"Toronto, ON",ContactContact,,
"2,555 ft²","$8,990/mo",302B - 219 Dufferin Street,"Toronto, ON","$42.23/sf/yr$8,990/mo",,
"1,778 ft²",Contact,12 - 1025 Lake Shore Boulevard East,"Toronto, ON",ContactContact,,
700 ft²,"$3,900/mo",855 Kingston Road,"Toronto, ON","$66.86/sf/yr$3,900/mo",,
"5,000 ft²","$6,666/mo",434 Birchmount Rd,"Toronto, ON","$16.00/sf/yr$6,666/mo",,
"2,948 ft²","$10,374/mo",100A2 - 219 Dufferin Street,"Toronto, ON","$42.23/sf/yr$10,374/mo",,
"3,508 ft²","$8,863/mo",206B and 208B - 219 Dufferin Street,"Toronto, ON","$30.32/sf/yr$8,863/mo",,
"1,795 ft²","$4,487/mo",Main Floors - 39 Madison Avenue,"Toronto, ON","$30.00/sf/yr$4,487/mo",,
"2,200 ft²","$4,921/mo",Studio - 25 Polson Street,"Toronto, ON","$26.85/sf/yr$4,921/mo",,
"2,303 ft²",Contact,303 - 1 Valleybrook Drive,"Toronto, ON",ContactContact,,
"4,030 ft²",Contact,301 - 18 King Street East,"Toronto, ON",ContactContact,,
"1,360 ft²",Contact,311 - 117 Peter Street,"Toronto, ON",ContactContact,,
790 ft²,Contact,311 - 334 Adelaide Street West,"Toronto, ON",ContactContact,,
"3,200 ft²",Contact,Ground - 9 St Nicholas St,"Toronto, ON",ContactContact,,
"1,140 ft²",Not available,15 - 895 Lawrence Avenue East,"Toronto, ON","$749,900",,
"3,500 ft²",Contact,400 - 340 King Street East,"Toronto, ON",ContactContact,,
1.00 AC,Contact,Sheppard Ave West at Chesswood Dr,"Toronto, ON",ContactContact,,
"1,135 ft²",Not available,Ground Floor 3 - 51 East Liberty Street,"Toronto, ON","$999,900",,
200 ft²,$900/mo,Office - 60 Atlantic Ave,"Toronto, ON",$54.00/sf/yr$900/mo,,
"2,000 ft²",Not available,313 Sherbourne Street,"Toronto, ON","$3,299,999",,
674 ft²,"$2,545/mo",210 - 2425 Bloor St W,"Toronto, ON","$45.33/sf/yr$2,545/mo",,
480 ft²,"$2,500/mo",309 - 73 Simcoe Street,"Toronto, ON","$62.50/sf/yr$2,500/mo",,
"1,920 ft²","$7,512/mo",500 - 123 Edward St,"Toronto, ON","$46.95/sf/yr$7,512/mo",,
"3,054 ft²",Contact,1525 Eglinton Avenue West,"Toronto, ON",ContactContact,,
641 ft²,Contact,301 - 642 King Street West,"Toronto, ON",ContactContact,,
"4,000 ft²",Not available,289 College Street,"Toronto, ON","$3,500,000",,
200 ft²,Not available,259/260 - 222 Spadina Avenue,"Toronto, ON","$59,000",,
"66,000 ft²",Not available,Martingrove rd & steels ave  w,"Toronto, ON",Contact,,
"17,600 ft²","$28,600/mo",4A+B - 110 Mack Avenue,"Toronto, ON","$19.50/sf/yr$28,600/mo",,
"11,000 ft²","$17,875/mo",4B - 110 Mack Avenue,"Toronto, ON","$19.50/sf/yr$17,875/mo",,
"7,500 ft²","$12,999/mo",3 - 787 Warden Avenue,"Toronto, ON","$20.80/sf/yr$12,999/mo",,
"3,732 ft²","$14,003/mo",220 Richmond Street West,"Toronto, ON","$45.03/sf/yr$14,003/mo",,
"3,785 ft²","$11,811/mo",Main Floor - 39 Madison Avenue,"Toronto, ON","$37.45/sf/yr$11,811/mo",,
"3,000 ft²","$9,242/mo",Office - 18 Mowat Avenue,"Toronto, ON","$36.97/sf/yr$9,242/mo",,
"1,206 ft²","$3,391/mo",401 - 33 Fraser Avenue,"Toronto, ON","$33.75/sf/yr$3,391/mo",,
0.68 AC,Not available,1255 York Mills Road,"Toronto, ON",Contact,,
314 ft²,Not available,"Team Space - 20 BAY ST, 1100","TORONTO, ON",Contact,,
750 ft²,Not available,103 - 222 Finch Avenue West,"Toronto, ON","$685,010",,
"3,600 ft²","$12,300/mo",263 Davenport Road,"Toronto, ON","$41.00/sf/yr$12,300/mo",,
"4,000 ft²",Not available,31 - 2625 Weston Road,"Toronto, ON","$788,000",,
"2,700 ft²",Not available,222 Queen Street East,"Toronto, ON","$2,088,888",,
"6,600 ft²","$10,725/mo",4A - 110 Mack Avenue,"Toronto, ON","$19.50/sf/yr$10,725/mo",,
"5,200 ft²","$7,414/mo",42 Mowat Ave. - 219 Dufferin Street,"Toronto, ON","$17.11/sf/yr$7,414/mo",,
717 ft²,"$2,742/mo",111A  - 219 Dufferin Street,"Toronto, ON","$45.92/sf/yr$2,742/mo",,
645 ft²,"$2,196/mo",267 - 171 East Liberty Street,"Toronto, ON","$40.86/sf/yr$2,196/mo",,
"2,608 ft²","$6,954/mo",Main - 39 Madison Avenue,"Toronto, ON","$32.00/sf/yr$6,954/mo",,
135 ft²,$950/mo,105 - 150 Consumers Road,"Toronto, ON",$84.44/sf/yr$950/mo,,
0.16 AC,Not available,1797 Saint Clair Avenue West,"Toronto, ON",Contact,,
"2,483 ft²","$12,001/mo",130 Queens Quay E,"Toronto, ON","$58.00/sf/yr$12,001/mo",,
700 ft²,Contact,16 - 222 Spadina Avenue,"Toronto, ON",ContactContact,,
"1,500 ft²","$5,750/mo",1 - 25 Oxley Street,"Toronto, ON","$46.00/sf/yr$5,750/mo",,
"3,800 ft²","$5,890/mo",10 Eastern Avenue,"Toronto, ON","$18.60/sf/yr$5,890/mo",,
"24,356 ft²",Not available,75 Front Street East,"Toronto, ON",Contact,,
110 ft²,Not available,1033 Bay Street,"Toronto, ON",$800/mo,,
"95,000 ft²",Not available,Markham Road,"Toronto, ON",Contact,,
"1,000 ft²",Not available,2 - 2950 Kennedy Road,"Toronto, ON","$65,000",,
"10,725 ft²",Not available,160 Islington Avenue,"Toronto, ON",Contact,,
"1,255 ft²",Contact,910 - 45 Sheppard Avenue East,"Toronto, ON",ContactContact,,
"1,255 ft²",Contact,910 - 45 Sheppard Avenue East,"Toronto, ON",ContactContact,,
"44,458 ft²",Contact,40 Carl Hall Rd,"Toronto, ON",ContactContact,,
"10,000 ft²","$19,583/mo",201 - 4466 Sheppard Avenue East,"Toronto, ON","$23.50/sf/yr$19,583/mo",,
"1,312 ft²","$4,322/mo",203&204 - 222 Finch Avenue West,"Toronto, ON","$39.54/sf/yr$4,322/mo",,
817 ft²,"$3,087/mo",105 - 2425 Bloor St W,"Toronto, ON","$45.33/sf/yr$3,087/mo",,
"36,998 ft²",Not available,40 Saint Regis Crescent,"Toronto, ON",Contact,,
"1,158 ft²",Not available,3 - 51 East Liberty Street,"Toronto, ON","$1,199,000",,
"9,635 ft²",Contact,7 - 70 University Ave,"Toronto, ON",ContactContact,,
"15,913 ft²",Not available,70 Raleigh Avenue,"Toronto, ON",Contact,,
"23,501 ft²",Not available,67 Ingram Drive,"Toronto, ON",Contact,,
"2,415 ft²",Contact,40 King St W,"Toronto, ON",ContactContact,,
"1,411 ft²","$4,560/mo",307B - 219 Dufferin Street,"Toronto, ON","$38.79/sf/yr$4,560/mo",,
"1,700 ft²","$4,086/mo",15 Polson Street,"Toronto, ON","$28.85/sf/yr$4,086/mo",,
300-900 ft²,"$1,125/mo",423 Queen St W,"Toronto, ON","$45.00/sf/yr$1,125/mo",,
700 ft²,"$3,750/mo",598 Richmond Street West,"Toronto, ON","$64.29/sf/yr$3,750/mo",,
"7,200 ft²",Not available,1460 Castlefield Avenue,"Toronto, ON",Contact,,
"8,500 ft²",Contact,65 Navy Wharf Court,"Toronto, ON",ContactContact,,
688 ft²,"$3,600/mo",211 - 15 Wellesley Street West,"Toronto, ON","$62.79/sf/yr$3,600/mo",,
"8,400 ft²","$31,850/mo",224 Richmond Street West,"Toronto, ON","$45.50/sf/yr$31,850/mo",,
"3,555 ft²",Not available,8 Pardee Avenue,"Toronto, ON","$285,000",,
"2,000 ft²","$20,166/mo",101 - 423 Queen St W,"Toronto, ON","$121.00/sf/yr$20,166/mo",,
"1,800-10,000 ft²","$5,400-30,000/mo",381 Richmond St E,"Toronto, ON","$36.00/sf/yr$5,400-30,000/mo",,
"1,041 ft²",Not available,990 Saint Clair Avenue West,"Toronto, ON","$86,000",,
500 ft²,Not available,2354 Yonge Street,"Toronto, ON","$399,000",,
"11,080 ft²",Contact,1668 Queen Street West,"Toronto, ON",ContactContact,,
750 ft²,Contact,374 Yonge Street,"Toronto, ON",ContactContact,,
"2,000 ft²","$20,166/mo",112 - 423 Queen St W,"Toronto, ON","$121.00/sf/yr$20,166/mo",,
"45,000 ft²",Not available,Ironside Crescent,"Toronto, ON",Contact,,
"2,200 ft²","$22,183/mo",111 - 423 Queen St W,"Toronto, ON","$121.00/sf/yr$22,183/mo",,
"10,000-100,000 ft²","$15,833-158,333/mo",1251 Tapscott Rd,"Toronto, ON","$19.00/sf/yr$15,833-158,333/mo",,
"1,700 ft²",Not available,85 Bloor Street East,"Toronto, ON",Contact,,
"1,060 ft²",Not available,1201 Dundas St E,"Toronto, ON",Contact,,
"22,500 ft²",Contact,885 Caledonia Road,"Toronto, ON",ContactContact,,
"10,162 ft²",Not available,218 Richmond Street West,"Toronto, ON","$40,000,000",,
946 ft²,Not available,299 York Mills Road,"Toronto, ON","$988,888",,
"3,870 ft²","$11,571/mo",1220-1222 Danforth Avenue,"Toronto, ON","$35.88/sf/yr$11,571/mo",,
"1,744 ft²",Contact,376 Yonge St,"Toronto, ON",ContactContact,,
"1,800 ft²","$3,500/mo",69 Ontario Street,"Toronto, ON","$23.33/sf/yr$3,500/mo",,
"1,840 ft²",Not available,2977J Lake Shore Boulevard West,"Toronto, ON","$1,298,000",,
